Date,Price,CVol,Change,% Change,% Return,Total Return (Gross),Cumulative Return %,Open,High,Low,Cumulative Change %
04/20/21,207.27,2089772,-1.38,-0.66,-0.66,241.71,191.32,208.91,209.49,206.43,149.81
04/19/21,208.65,2924543,0.10,0.05,0.05,243.32,193.26,209.49,210.86,208.25,151.48
04/16/21,208.55,4342573,2.79,1.36,1.36,243.20,193.12,206.00,209.49,205.83,151.36
04/15/21,205.76,3370288,0.05,0.02,0.02,239.95,189.20,206.02,206.21,203.53,147.99
04/14/21,205.71,2171319,0.77,0.38,0.38,239.89,189.13,204.28,206.00,203.03,147.93
04/13/21,204.94,2393412,-0.16,-0.08,-0.08,238.99,188.05,205.56,206.00,203.51,147.00
04/12/21,205.10,3191315,-0.26,-0.13,-0.13,239.18,188.27,205.28,206.35,203.48,147.20
04/09/21,205.36,2900494,1.90,0.93,0.93,239.48,188.64,204.00,205.67,203.54,147.51
04/08/21,203.46,3032635,-0.99,-0.48,-0.48,237.27,185.97,204.35,204.81,202.42,145.22
04/07/21,204.45,2100353,-0.98,-0.48,-0.48,238.42,187.36,205.75,206.00,204.08,146.41
04/06/21,205.43,2494866,0.08,0.04,0.04,239.56,188.73,204.40,207.38,202.95,147.60
04/05/21,205.35,2833229,4.63,2.31,2.31,239.47,188.62,202.00,205.80,202.00,147.50
04/01/21,200.72,2730249,2.65,1.34,1.34,234.07,182.11,198.14,201.47,196.36,141.92
03/31/21,198.07,3556624,-1.58,-0.79,-0.79,230.98,178.39,200.04,201.33,198.03,138.72
03/30/21,199.65,2810804,1.44,0.73,0.73,232.82,180.61,198.08,201.36,197.61,140.63
03/29/21,198.21,3231777,-2.74,-1.36,-1.36,231.14,178.59,200.09,201.96,197.51,138.89
03/26/21,200.95,6046090,8.25,4.28,4.28,234.34,182.44,194.30,201.23,194.03,142.20
03/25/21,192.70,3444737,4.42,2.35,2.35,224.72,170.84,188.09,193.37,187.67,132.25
03/24/21,188.28,2489682,-0.64,-0.34,-0.34,219.56,164.63,188.91,189.46,187.38,126.93
03/23/21,188.92,2920433,0.88,0.47,0.47,220.31,165.53,187.77,190.79,187.43,127.70
03/22/21,188.04,3952385,0.49,0.26,0.26,219.28,164.29,187.10,190.38,186.74,126.64
03/19/21,187.55,7745198,7.94,4.42,4.42,218.71,163.60,179.89,188.30,179.63,126.05
03/18/21,179.61,2859316,1.21,0.68,0.68,209.45,152.44,177.24,181.15,176.68,116.48
03/17/21,178.40,2929271,-1.81,-1.00,-1.00,208.04,150.74,179.51,179.66,177.87,115.02
03/16/21,180.21,3437320,-0.89,-0.49,-0.49,210.15,153.29,179.96,180.69,178.12,117.20
03/15/21,181.10,3454085,1.09,0.61,0.61,211.19,154.54,180.44,181.79,178.57,118.27
03/12/21,180.01,2441940,0.69,0.38,0.38,209.92,153.01,179.90,180.35,178.56,116.96
03/11/21,179.32,3045164,0.74,0.41,0.41,209.11,152.04,179.15,180.09,177.40,116.13
